sentence.ID,status,reading.time,type
1,Amb,583.7182621174546,npz
1,Unamb,467.3503725546708,npz
2,Amb,539.9300099728688,npz
2,Unamb,455.430976891451,npz
3,Amb,585.8427336505155,npz
3,Unamb,447.0906431828058,npz
4,Amb,623.0813637681093,npz
4,Unamb,433.93725563122285,npz
5,Amb,587.744536699453,npz
5,Unamb,433.8087824215103,npz
1,Amb,561.8090744712849,npz
1,Unamb,411.6628829778557,npz
2,Amb,566.9849599034029,npz
2,Unamb,450.4411129734766,npz
3,Amb,587.3320237353182,npz
3,Unamb,421.91719390024144,npz
4,Amb,581.835848972453,npz
4,Unamb,425.50045370895265,npz
5,Amb,610.6603405469264,npz
5,Unamb,444.8041698400815,npz
1,Amb,582.1720384005619,npz
1,Unamb,422.4614133431224,npz
2,Amb,582.8715553262982,npz
2,Unamb,464.2331181198926,npz
3,Amb,600.0404352103412,npz
3,Unamb,456.692566092054,npz
4,Amb,607.2313728561471,npz
4,Unamb,466.68724173879383,npz
5,Amb,588.1750662407084,npz
5,Unamb,439.09438406670415,npz
1,Amb,573.7455127736918,npz
1,Unamb,476.52792346154934,npz
2,Amb,573.8436916109874,npz
2,Unamb,459.9914531230371,npz
3,Amb,565.9863942191063,npz
3,Unamb,448.54628207911543,npz
4,Amb,585.1771548500466,npz
4,Unamb,419.7252461323474,npz
5,Amb,563.0036814173815,npz
5,Unamb,411.39246189877804,npz
1,Amb,594.9927409405798,npz
1,Unamb,438.37501539286916,npz
2,Amb,595.0354104617193,npz
2,Unamb,444.48335932424374,npz
3,Amb,586.2421429892947,npz
3,Unamb,472.521909328038,npz
4,Amb,618.7787511308891,npz
4,Unamb,465.5284204973314,npz
5,Amb,596.1025963948582,npz
5,Unamb,462.82318520736135,npz
1,Amb,589.0915444293588,npz
1,Unamb,432.6140658745625,npz
2,Amb,580.8215467677197,npz
2,Unamb,436.1618078231647,npz
3,Amb,556.9128563597438,npz
3,Unamb,432.70486488448256,npz
4,Amb,603.9873134603301,npz
4,Unamb,444.7260008429719,npz
5,Amb,576.8489965617919,npz
5,Unamb,415.5007125043745,npz
1,Amb,588.2565158060748,npz
1,Unamb,455.37458389193665,npz
2,Amb,571.2613606656406,npz
2,Unamb,438.177416359047,npz
3,Amb,590.3387435506579,npz
3,Unamb,453.64103310875424,npz
4,Amb,594.4176515406139,npz
4,Unamb,423.90281267423785,npz
5,Amb,565.2801965156287,npz
5,Unamb,457.1225465252878,npz
1,Amb,595.7139551949077,npz
1,Unamb,421.47212280809555,npz
2,Amb,546.541229174555,npz
2,Unamb,445.58485899889234,npz
3,Amb,559.8897822484419,npz
3,Unamb,452.5903766704934,npz
4,Amb,591.2905370650365,npz
4,Unamb,445.5206770369832,npz
5,Amb,576.7511352699605,npz
5,Unamb,453.56756344532977,npz
1,Amb,583.9062338044189,npz
1,Unamb,469.16543164025506,npz
2,Amb,557.8824151161493,npz
2,Unamb,474.1895299233555,npz
3,Amb,578.1818198062044,npz
3,Unamb,429.1983830285382,npz
4,Amb,574.2642676923048,npz
4,Unamb,451.0248818352271,npz
5,Amb,543.3130081042498,npz
5,Unamb,428.49508349741734,npz
1,Amb,581.9888655384935,npz
1,Unamb,491.4722285164056,npz
2,Amb,575.643726347319,npz
2,Unamb,422.51133513232975,npz
3,Amb,596.0433008226651,npz
3,Unamb,448.8396497966967,npz
4,Amb,583.8487932224191,npz
4,Unamb,455.72767397954055,npz
5,Amb,598.8743525557884,npz
5,Unamb,420.7244441875125,npz
1,Amb,575.6495927176836,npz
1,Unamb,452.5654289624879,npz
2,Amb,604.7602200558119,npz
2,Unamb,449.2804094423094,npz
3,Amb,603.056455542698,npz
3,Unamb,427.91061782780537,npz
4,Amb,602.3853349728213,npz
4,Unamb,432.8610755755372,npz
5,Amb,538.304128499854,npz
5,Unamb,439.8717744622352,npz
1,Amb,557.9169785718866,npz
1,Unamb,442.33649598270614,npz
2,Amb,617.6363225788377,npz
2,Unamb,473.55601140454996,npz
3,Amb,610.358174022095,npz
3,Unamb,396.5287346968373,npz
4,Amb,588.8148087982755,npz
4,Unamb,428.17438800966954,npz
5,Amb,635.4164681203639,npz
5,Unamb,441.03561285093815,npz
1,Amb,309.31699901425833,nps
1,Unamb,317.4998099946306,nps
2,Amb,313.5656255763073,nps
2,Unamb,303.2145882109652,nps
