sentence.ID,status,reading.time,type
1,Amb,552.2892790347474,npz
1,Unamb,454.6509067936858,npz
2,Amb,573.0545518902728,npz
2,Unamb,455.69541348880193,npz
3,Amb,589.9965172225741,npz
3,Unamb,500.0953925146566,npz
4,Amb,602.2866979593076,npz
4,Unamb,459.94484295863845,npz
5,Amb,601.850740496673,npz
5,Unamb,477.09716841242437,npz
1,Amb,549.0525239646297,npz
1,Unamb,436.3342557731347,npz
2,Amb,597.0329702798,npz
2,Unamb,441.12549321691944,npz
3,Amb,589.1203803504565,npz
3,Unamb,449.5828299258113,npz
4,Amb,573.8457345912345,npz
4,Unamb,460.62221559386535,npz
5,Amb,592.6144334625388,npz
5,Unamb,446.5415876208971,npz
1,Amb,586.7056585825193,npz
1,Unamb,410.27438566747514,npz
2,Amb,610.2183434696825,npz
2,Unamb,444.0728984810649,npz
3,Amb,589.5350727991115,npz
3,Unamb,427.8390503763004,npz
4,Amb,580.6775678409492,npz
4,Unamb,408.24203508544673,npz
5,Amb,594.6984129888352,npz
5,Unamb,432.02777461620485,npz
1,Amb,619.5818760763794,npz
1,Unamb,458.01412323144837,npz
2,Amb,592.6988099849095,npz
2,Unamb,417.8082509505131,npz
3,Amb,577.4791200611961,npz
3,Unamb,417.47315619697656,npz
4,Amb,571.1761949043005,npz
4,Unamb,456.1191228084112,npz
5,Amb,536.9013934103592,npz
5,Unamb,472.29182986789397,npz
1,Amb,551.5843915631765,npz
1,Unamb,452.141389281121,npz
2,Amb,571.5312106252419,npz
2,Unamb,480.41014813431144,npz
3,Amb,605.8448405395808,npz
3,Unamb,442.418049159356,npz
4,Amb,549.2951998086253,npz
4,Unamb,442.12355862850586,npz
5,Amb,609.773719477986,npz
5,Unamb,421.89167078363965,npz
1,Amb,576.9765660630886,npz
1,Unamb,405.69004488891505,npz
2,Amb,579.4655487954208,npz
2,Unamb,476.52725262125006,npz
3,Amb,597.5933105167181,npz
3,Unamb,486.4442846526852,npz
4,Amb,567.2770384769707,npz
4,Unamb,464.4428508790102,npz
5,Amb,587.8480357801461,npz
5,Unamb,434.9910006010586,npz
1,Amb,575.7122566978965,npz
1,Unamb,471.36814224594553,npz
2,Amb,543.1112254660882,npz
2,Unamb,464.5700545762784,npz
3,Amb,578.3508064901359,npz
3,Unamb,435.42541045039314,npz
4,Amb,568.6288667933458,npz
4,Unamb,472.70186676303035,npz
5,Amb,565.2802701646885,npz
5,Unamb,444.369507799048,npz
1,Amb,529.5587779211778,npz
1,Unamb,433.88968613860914,npz
2,Amb,556.0751361320084,npz
2,Unamb,445.55703289858104,npz
3,Amb,581.5071229452534,npz
3,Unamb,427.84042086227817,npz
4,Amb,617.2700760322372,npz
4,Unamb,476.5293518413608,npz
5,Amb,594.6407633895249,npz
5,Unamb,466.372351866363,npz
1,Amb,582.8855122320068,npz
1,Unamb,448.3879442851518,npz
2,Amb,551.5084023105703,npz
2,Unamb,443.33896127378966,npz
3,Amb,561.288183302241,npz
3,Unamb,469.69261448013555,npz
4,Amb,568.86590395595465,npz
4,Unamb,429.8815538957489,npz
5,Amb,570.2494736475232,npz
5,Unamb,430.63772844606285,npz
1,Amb,537.0363497668685,npz
1,Unamb,439.0122812480214,npz
2,Amb,570.2192809452542,npz
2,Unamb,451.17941150650654,npz
3,Amb,572.1495902918347,npz
3,Unamb,447.583455340854,npz
4,Amb,575.9444815040376,npz
4,Unamb,425.7362880890396,npz
5,Amb,585.3102206047786,npz
5,Unamb,419.541728271732,npz
1,Amb,599.9617163872839,npz
1,Unamb,453.869881602203,npz
2,Amb,558.3596181047624,npz
2,Unamb,466.8041917997036,npz
3,Amb,597.6755955374236,npz
3,Unamb,444.65329269653154,npz
4,Amb,597.384137531788,npz
4,Unamb,431.78525633483616,npz
5,Amb,596.1048422516219,npz
5,Unamb,421.334568584681,npz
1,Amb,548.7588209215422,npz
1,Unamb,430.91762382102064,npz
2,Amb,555.4810835938674,npz
2,Unamb,442.8324728810809,npz
3,Amb,617.1588750035371,npz
3,Unamb,439.3452326367409,npz
4,Amb,590.95990761729,npz
4,Unamb,442.57756640388334,npz
5,Amb,603.8736327895823,npz
5,Unamb,472.8585868733916,npz
1,Amb,342.41908888877055,nps
1,Unamb,293.86580011987877,nps
2,Amb,318.6124668687395,nps
2,Unamb,260.6276436855088,nps
3,Amb,329.28201035704706,nps
3,Unamb,291.76156117238094,nps
4,Amb,328.0851101329123,nps
4,Unamb,318.5672374228353,nps
5,Amb,337.2702222692068,nps
5,Unamb,295.15858858158003,nps
1,Amb,315.228305805353,nps
1,Unamb,297.92944888571924,nps
2,Amb,342.842446699419,nps
2,Unamb,314.7650311654929,nps
3,Amb,323.7910956996214,nps
3,Unamb,300.354640839684,nps
4,Amb,289.6278268769512,nps
4,Unamb,265.2251154082222,nps
5,Amb,346.9629496427,nps
5,Unamb,325.6753153193286,nps
1,Amb,316.2783568387353,nps
1,Unamb,315.53896476987984,nps
2,Amb,352.0818353693808,nps
2,Unamb,278.5870111581277,nps
3,Amb,353.7719610635903,nps
3,Unamb,298.0176073043259,nps
4,Amb,310.9207741240932,nps
4,Unamb,298.19477709924973,nps
5,Amb,296.4892313020603,nps
5,Unamb,302.16261484193825,nps
1,Amb,306.3665710889004,nps
1,Unamb,280.8104928292119,nps
2,Amb,341.2283311459016,nps
2,Unamb,306.20292646404545,nps
3,Amb,315.7650842996422,nps
3,Unamb,308.39081153721855,nps
4,Amb,291.2283969161695,nps
4,Unamb,305.6261640700911,nps
5,Amb,347.49899670335134,nps
5,Unamb,297.50407723671566,nps
1,Amb,324.43099748900266,nps
1,Unamb,286.67893125878425,nps
2,Amb,340.11743219796244,nps
2,Unamb,294.8598962069718,nps
3,Amb,328.99687997497244,nps
3,Unamb,289.31591284789,nps
4,Amb,328.55975664819954,nps
4,Unamb,316.48732757989995,nps
5,Amb,320.1653373718466,nps
5,Unamb,290.95058649742225,nps
1,Amb,302.4919141903148,nps
1,Unamb,289.84257871677124,nps
2,Amb,322.0897126847493,nps
2,Unamb,320.6820787415974,nps
3,Amb,303.5780155240429,nps
3,Unamb,304.2928045448105,nps
4,Amb,299.9789910566554,nps
4,Unamb,251.91007476353167,nps
5,Amb,375.3500261560574,nps
5,Unamb,293.1247324597946,nps
1,Amb,336.92795707578284,nps
1,Unamb,298.2455738859477,nps
2,Amb,335.47319917562186,nps
2,Unamb,289.5693965372087,nps
3,Amb,363.0536825568848,nps
3,Unamb,312.23752857826196,nps
4,Amb,347.56286589296576,nps
4,Unamb,294.6622581188204,nps
5,Amb,311.94780129787307,nps
5,Unamb,265.1374766176926,nps
1,Amb,303.49664178884376,nps
1,Unamb,315.77459891776556,nps
2,Amb,310.912658306203,nps
2,Unamb,298.19150110003045,nps
3,Amb,342.5232228652891,nps
3,Unamb,337.378800635655,nps
4,Amb,375.74103156263277,nps
4,Unamb,302.9892151736037,nps
5,Amb,339.9329629309588,nps
5,Unamb,296.2301307930158,nps
1,Amb,342.73731448748345,nps
1,Unamb,301.9969127825897,nps
2,Amb,343.1269093158163,nps
2,Unamb,264.3713660150447,nps
3,Amb,334.78274987485645,nps
3,Unamb,311.3729984097305,nps
4,Amb,325.8679474308199,nps
4,Unamb,321.23601292323576,nps
5,Amb,342.4675048141339,nps
5,Unamb,286.9526699276953,nps
1,Amb,328.9415566156275,nps
1,Unamb,313.8167935365062,nps
2,Amb,319.8379932372349,nps
2,Unamb,301.55735054535927,nps
3,Amb,310.251535084418,nps
3,Unamb,349.71163274829894,nps
4,Amb,328.2781619135251,nps
4,Unamb,300.052722890699,nps
5,Amb,345.56361892605713,nps
5,Unamb,284.049715506201,nps
1,Amb,333.7772243319455,nps
1,Unamb,291.1959109011164,nps
2,Amb,321.81994210652005,nps
2,Unamb,273.4695361029525,nps
3,Amb,347.9582411297891,nps
3,Unamb,300.448218033329,nps
4,Amb,337.54736422905324,nps
4,Unamb,322.99128412652755,nps
5,Amb,346.29445433551655,nps
5,Unamb,291.23573189301396,nps
1,Amb,305.279479079913,nps
1,Unamb,293.82408857679127,nps
2,Amb,307.8254518842358,nps
2,Unamb,299.14375728652044,nps
3,Amb,308.42752024170755,nps
3,Unamb,303.4170380333974,nps
4,Amb,320.02239898463506,nps
4,Unamb,319.09506917909505,nps
5,Amb,302.41320819236944,nps
5,Unamb,302.8250510289113,nps
