sentence.ID,status,reading.time,type
1,Amb,578.0767477469338,npz
1,Unamb,429.3549421456963,npz
2,Amb,575.2886492697546,npz
2,Unamb,447.08897726329315,npz
3,Amb,577.2707774009644,npz
3,Unamb,454.7258507446912,npz
4,Amb,571.5952262367688,npz
4,Unamb,437.3774776825,npz
5,Amb,624.2590206275612,npz
5,Unamb,431.93403358330033,npz
1,Amb,575.8645196290046,npz
1,Unamb,450.0867400572522,npz
2,Amb,568.8019025660287,npz
2,Unamb,419.0829405996303,npz
3,Amb,597.8579360921609,npz
3,Unamb,453.22467884493705,npz
4,Amb,561.7618316732801,npz
4,Unamb,471.2313601498296,npz
5,Amb,553.7338824499486,npz
5,Unamb,441.90556094633934,npz
1,Amb,605.0306327775988,npz
1,Unamb,445.4663473639283,npz
2,Amb,565.5730638247803,npz
2,Unamb,447.6345108576844,npz
3,Amb,572.9386490677333,npz
3,Unamb,446.12351618981626,npz
4,Amb,576.4866221582453,npz
4,Unamb,405.1792899122265,npz
5,Amb,594.5626028433464,npz
5,Unamb,430.63699341033634,npz
1,Amb,585.7743305287805,npz
1,Unamb,453.62879631140095,npz
2,Amb,574.5027044220576,npz
2,Unamb,455.6056595360728,npz
3,Amb,554.1886682447664,npz
3,Unamb,443.2388430993448,npz
4,Amb,594.6334058313012,npz
4,Unamb,419.31876387510124,npz
5,Amb,610.3052389595726,npz
5,Unamb,465.98505819391016,npz
1,Amb,568.1702301619168,npz
1,Unamb,431.62387530241705,npz
2,Amb,535.3946474112673,npz
2,Unamb,451.9454167241256,npz
3,Amb,588.6349720051796,npz
3,Unamb,430.08863873986155,npz
4,Amb,565.6502900816549,npz
4,Unamb,420.0488640598284,npz
5,Amb,571.2847195870471,npz
5,Unamb,441.90306776637044,npz
1,Amb,565.0713683046991,npz
1,Unamb,435.1411641276218,npz
2,Amb,595.2175422835342,npz
2,Unamb,444.47898983453445,npz
3,Amb,589.1946204998944,npz
3,Unamb,455.24197904599214,npz
4,Amb,608.9674717376251,npz
4,Unamb,413.5693714203901,npz
5,Amb,596.6997229372156,npz
5,Unamb,407.4903045140646,npz
1,Amb,572.5979702655387,npz
1,Unamb,474.4217505275219,npz
2,Amb,562.4412518005269,npz
2,Unamb,482.8758367517047,npz
3,Amb,608.1726683763661,npz
3,Unamb,453.93458613348895,npz
4,Amb,573.6727450048344,npz
4,Unamb,463.86484474241416,npz
5,Amb,580.0188579595956,npz
5,Unamb,426.90172599346766,npz
1,Amb,602.8544558881753,npz
1,Unamb,458.38069341062186,npz
2,Amb,587.0023883404185,npz
2,Unamb,429.638785719581,npz
3,Amb,593.3216125905427,npz
3,Unamb,447.2498759946494,npz
4,Amb,588.6820473308485,npz
4,Unamb,479.0058351960258,npz
5,Amb,576.8156268677066,npz
5,Unamb,414.0887739915164,npz
