sentence.ID,status,reading.time,type
1,Amb,573.68256201756,npz
1,Unamb,440.13378241069756,npz
2,Amb,565.8309376381881,npz
2,Unamb,426.0793239494837,npz
3,Amb,627.4810356072916,npz
3,Unamb,457.5840969317977,npz
4,Amb,552.5827722596734,npz
4,Unamb,441.0991662939,npz
5,Amb,576.4547672311201,npz
5,Unamb,440.34255397841764,npz
1,Amb,574.3477111576349,npz
1,Unamb,448.58904304028925,npz
2,Amb,590.6051759460913,npz
2,Unamb,495.246102665008,npz
3,Amb,623.8365794540052,npz
3,Unamb,425.0782144297344,npz
4,Amb,571.0687562766967,npz
4,Unamb,462.7045183067918,npz
5,Amb,550.0388233499681,npz
5,Unamb,465.99564465243964,npz
1,Amb,565.4777237976473,npz
1,Unamb,449.93780109736804,npz
2,Amb,562.8467016251701,npz
2,Unamb,424.46491808287897,npz
3,Amb,570.2881307740228,npz
3,Unamb,445.61040978460716,npz
4,Amb,570.697307554578,npz
4,Unamb,420.62416582813137,npz
5,Amb,563.9467735216272,npz
5,Unamb,468.4868442898566,npz
1,Amb,562.4160663757383,npz
1,Unamb,503.47497025617105,npz
2,Amb,595.4311370817725,npz
2,Unamb,461.7829569873739,npz
3,Amb,591.4999263889925,npz
3,Unamb,438.4648332052796,npz
4,Amb,590.1065628006539,npz
4,Unamb,422.1266424902553,npz
5,Amb,583.5021869022976,npz
5,Unamb,434.97869704042273,npz
1,Amb,590.5761589171547,npz
1,Unamb,456.7624606947442,npz
2,Amb,561.6227944543188,npz
2,Unamb,463.2743011846248,npz
3,Amb,563.2687789301023,npz
3,Unamb,461.2218340563605,npz
4,Amb,587.5382578233852,npz
4,Unamb,439.82633732217374,npz
5,Amb,571.9955181333339,npz
5,Unamb,455.482081694169,npz
1,Amb,609.6015172903807,npz
1,Unamb,461.3433684560536,npz
2,Amb,548.1895376063496,npz
2,Unamb,446.00485369329385,npz
3,Amb,604.8828654034429,npz
3,Unamb,419.23511613080717,npz
4,Amb,558.7062696537652,npz
4,Unamb,443.88382633792367,npz
5,Amb,575.8385998399289,npz
5,Unamb,442.80795555964045,npz
1,Amb,596.1549487230932,npz
1,Unamb,437.22276303152194,npz
2,Amb,559.5766841163688,npz
2,Unamb,427.9167794566465,npz
3,Amb,603.4467683839944,npz
3,Unamb,456.78800248578455,npz
4,Amb,568.224680449071,npz
4,Unamb,429.63255593686375,npz
5,Amb,567.4879097118915,npz
5,Unamb,456.96090180394367,npz
1,Amb,587.8880505505895,npz
1,Unamb,442.1050564036472,npz
2,Amb,584.8288943570025,npz
2,Unamb,407.45314885475614,npz
3,Amb,539.8878384963641,npz
3,Unamb,463.2740875547732,npz
4,Amb,615.5211628170188,npz
4,Unamb,454.2702545371912,npz
5,Amb,582.2076562215109,npz
5,Unamb,405.0751147074916,npz
1,Amb,580.7029315941951,npz
1,Unamb,430.1505686762908,npz
2,Amb,573.7544736362228,npz
2,Unamb,459.8843626148999,npz
3,Amb,575.8004388963119,npz
3,Unamb,443.35114865127935,npz
4,Amb,588.0300706667507,npz
4,Unamb,434.8034606973588,npz
5,Amb,588.1084901527928,npz
5,Unamb,456.6024425054264,npz
1,Amb,589.0570065074735,npz
1,Unamb,464.5937089026182,npz
2,Amb,590.5825471535153,npz
2,Unamb,416.8352991912436,npz
3,Amb,566.0936313567134,npz
3,Unamb,472.6211293214214,npz
4,Amb,575.4873613358643,npz
4,Unamb,462.08580627768475,npz
5,Amb,602.6939705566847,npz
