sentence.ID,status,reading.time,type
1,Amb,600.7341619428104,npz
1,Unamb,455.28198215792594,npz
2,Amb,606.1149986535701,npz
2,Unamb,458.9861546910269,npz
3,Amb,571.826772876166,npz
3,Unamb,425.99831733402306,npz
4,Amb,582.293257498348,npz
4,Unamb,435.8839929939131,npz
5,Amb,581.3784874871205,npz
5,Unamb,423.9044788124726,npz
1,Amb,641.8535272684195,npz
1,Unamb,410.52181507722173,npz
2,Amb,579.583088504225,npz
2,Unamb,429.53486385677104,npz
3,Amb,597.7115936271073,npz
3,Unamb,479.674224810683,npz
4,Amb,598.0875574928995,npz
4,Unamb,473.31079988502364,npz
5,Amb,579.3704008709258,npz
5,Unamb,475.6758663398101,npz
1,Amb,613.0659515477062,npz
1,Unamb,439.14982835561517,npz
2,Amb,590.9647914078699,npz
2,Unamb,459.813970410563,npz
3,Amb,590.4408180020107,npz
3,Unamb,449.09303485803804,npz
4,Amb,553.528031847123,npz
4,Unamb,463.2199581954791,npz
5,Amb,610.1621789872283,npz
5,Unamb,454.6211231178933,npz
1,Amb,576.6263545567613,npz
1,Unamb,435.54759270607155,npz
2,Amb,567.2860861971102,npz
2,Unamb,444.2435504596384,npz
3,Amb,581.3838315033148,npz
3,Unamb,416.20620267433225,npz
4,Amb,591.2755266888485,npz
4,Unamb,431.55501516339655,npz
5,Amb,552.1587537518833,npz
5,Unamb,442.6739646812822,npz
1,Amb,562.492106083459,npz
1,Unamb,438.6725642945789,npz
2,Amb,558.9841098392387,npz
2,Unamb,493.7839647401081,npz
3,Amb,530.5814749795377,npz
3,Unamb,443.4773341326676,npz
4,Amb,564.9742202212368,npz
4,Unamb,459.81723102220144,npz
5,Amb,615.8211681802475,npz
5,Unamb,436.4933959299102,npz
1,Amb,563.9099713687654,npz
1,Unamb,438.42417456046195,npz
2,Amb,575.480593763559,npz
2,Unamb,460.7940486923196,npz
3,Amb,574.0714885393968,npz
3,Unamb,503.7040064275016,npz
4,Amb,578.3070489870214,npz
4,Unamb,441.00872765799187,npz
5,Amb,564.000027345792,npz
5,Unamb,455.5698301823364,npz
1,Amb,583.2697440105057,npz
1,Unamb,451.2950656186571,npz
2,Amb,615.3619359379877,npz
2,Unamb,431.1762702342884,npz
3,Amb,594.9158450256991,npz
3,Unamb,426.06306319308277,npz
4,Amb,541.4774000956269,npz
4,Unamb,461.3976611029736,npz
5,Amb,605.5674035125147,npz
5,Unamb,414.91387968354127,npz
1,Amb,576.5086390761749,npz
1,Unamb,439.5475806848953,npz
2,Amb,569.2189942408983,npz
2,Unamb,460.86167611685397,npz
3,Amb,575.3399675368532,npz
3,Unamb,465.64307687311066,npz
4,Amb,574.0922652208621,npz
4,Unamb,454.72515157414057,npz
5,Amb,577.6591275662345,npz
5,Unamb,469.2258438768802,npz
1,Amb,603.1689055025911,npz
1,Unamb,423.2833874779728,npz
2,Amb,565.6472288744493,npz
2,Unamb,455.62584081434017,npz
3,Amb,586.4724868539083,npz
3,Unamb,457.4065312865577,npz
4,Amb,586.6022675724614,npz
4,Unamb,452.6322719002558,npz
5,Amb,581.6376629509535,npz
5,Unamb,432.497986279748,npz
1,Amb,569.8909352075678,npz
1,Unamb,456.18475678490785,npz
2,Amb,583.5669804967075,npz
2,Unamb,446.01677460124733,npz
3,Amb,568.0104499968309,npz
3,Unamb,457.7567121158175,npz
4,Amb,581.471761853542,npz
4,Unamb,456.1820357405309,npz
5,Amb,579.4499405726929,npz
5,Unamb,454.3899261758964,npz
1,Amb,510.2532276538308,npz
1,Unamb,454.3590658269835,npz
2,Amb,574.6604733932569,npz
2,Unamb,451.27261020649485,npz
3,Amb,605.8080827604438,npz
3,Unamb,437.95084334794814,npz
4,Amb,573.0878404338933,npz
4,Unamb,426.34786273108665,npz
5,Amb,570.0604985179394,npz
5,Unamb,439.5970891255179,npz
1,Amb,574.305012098359,npz
1,Unamb,435.3487080062414,npz
2,Amb,595.7254466764023,npz
2,Unamb,440.0810019877022,npz
3,Amb,564.3666028327434,npz
3,Unamb,462.61162331548024,npz
4,Amb,579.128215493829,npz
4,Unamb,473.78823288291994,npz
5,Amb,595.9725578136848,npz
5,Unamb,442.0150331688009,npz
1,Amb,369.8734346378512,nps
1,Unamb,311.0513870253593,nps
2,Amb,353.05321257202377,nps
2,Unamb,313.0752197932294,nps
3,Amb,322.570673194973,nps
3,Unamb,309.32986573996715,nps
4,Amb,345.44497438771225,nps
4,Unamb,273.24351872714624,nps
5,Amb,306.7842980765013,nps
5,Unamb,304.55691662242276,nps
1,Amb,325.92130492159805,nps
1,Unamb,289.5499942483678,nps
2,Amb,349.4863009296004,nps
2,Unamb,317.5973758225059,nps
3,Amb,294.44290147959646,nps
3,Unamb,288.5337127883431,nps
4,Amb,329.49262565882935,nps
4,Unamb,327.29150295124543,nps
5,Amb,348.29289641158783,nps
5,Unamb,309.0745870802936,nps
1,Amb,345.9838629389726,nps
1,Unamb,268.5973394494622,nps
2,Amb,309.84526583514673,nps
2,Unamb,310.94536844739406,nps
3,Amb,324.0052050842385,nps
3,Unamb,327.9702279709458,nps
4,Amb,324.9837652702406,nps
4,Unamb,329.2693178178811,nps
5,Amb,300.76135429026414,nps
5,Unamb,317.34963465818015,nps
1,Amb,297.62661957067587,nps
1,Unamb,283.4164286261873,nps
2,Amb,336.4406162378404,nps
2,Unamb,314.5241008634035,nps
3,Amb,316.8191669038369,nps
3,Unamb,302.006888206991,nps
4,Amb,349.4881491114186,nps
4,Unamb,298.6902540879833,nps
5,Amb,312.6122937286653,nps
5,Unamb,298.6305508903882,nps
1,Amb,341.37506610414135,nps
1,Unamb,329.77832493654665,nps
2,Amb,330.3102953905752,nps
2,Unamb,286.03769010533125,nps
3,Amb,317.33993332799935,nps
3,Unamb,301.13825297713987,nps
4,Amb,366.19597120599076,nps
4,Unamb,303.729462186935,nps
5,Amb,294.163578009294,nps
5,Unamb,296.41875543830935,nps
1,Amb,322.001510121279,nps
1,Unamb,291.8631236532262,nps
2,Amb,315.16054397423085,nps
2,Unamb,315.3891288551194,nps
3,Amb,313.46093405223706,nps
3,Unamb,299.95493810378645,nps
4,Amb,334.6690063548251,nps
4,Unamb,265.371640605689,nps
5,Amb,323.4713975676716,nps
5,Unamb,298.7036846455501,nps
1,Amb,319.55398958809536,nps
1,Unamb,317.6433809900481,nps
2,Amb,325.8673802197027,nps
2,Unamb,289.21511672677093,nps
3,Amb,325.099215407377,nps
3,Unamb,265.7369961789428,nps
4,Amb,341.6553145545829,nps
4,Unamb,309.0584669694434,nps
5,Amb,368.6623685639011,nps
