sentence.ID,status,reading.time,type
1,Amb,565.5428178417687,npz
1,Unamb,491.5871291670698,npz
2,Amb,591.385948685905,npz
2,Unamb,447.25058136092605,npz
3,Amb,557.1104551164586,npz
3,Unamb,439.41184261814453,npz
4,Amb,556.5618617343001,npz
4,Unamb,440.45585069875375,npz
5,Amb,591.8599139172098,npz
5,Unamb,457.405823694113,npz
1,Amb,593.55320469907,npz
1,Unamb,458.0094187600815,npz
2,Amb,576.6566324975607,npz
2,Unamb,409.2120137537586,npz
3,Amb,541.7487313719533,npz
3,Unamb,455.28756939201077,npz
4,Amb,579.8216275297848,npz
4,Unamb,432.09498877290855,npz
5,Amb,576.3901089750386,npz
5,Unamb,457.9638596650001,npz
1,Amb,568.626152885403,npz
1,Unamb,486.1872519829189,npz
2,Amb,600.4550654739353,npz
2,Unamb,452.19571147653346,npz
3,Amb,582.8880415319405,npz
3,Unamb,438.90453167906344,npz
4,Amb,590.0846322557727,npz
4,Unamb,431.6619073401246,npz
5,Amb,598.5914528586541,npz
5,Unamb,438.1624907339275,npz
1,Amb,602.8390994472944,npz
1,Unamb,469.0373662641572,npz
2,Amb,554.2148731157255,npz
2,Unamb,433.61128514992345,npz
3,Amb,558.2757884120848,npz
3,Unamb,485.1629338314145,npz
4,Amb,577.7402834536913,npz
4,Unamb,456.9352714489549,npz
5,Amb,565.8860712961206,npz
5,Unamb,484.3964718049792,npz
1,Amb,600.8875852851472,npz
1,Unamb,453.9074012495486,npz
2,Amb,591.4191926744518,npz
2,Unamb,454.3554758228259,npz
3,Amb,590.7192982881699,npz
3,Unamb,448.38767678000806,npz
4,Amb,536.4202550042182,npz
4,Unamb,429.84123434680936,npz
5,Amb,611.0145295492077,npz
5,Unamb,423.89758622517326,npz
1,Amb,581.724891612766,npz
1,Unamb,447.5281582820853,npz
2,Amb,595.2585908398577,npz
2,Unamb,471.9929640162669,npz
3,Amb,576.9547306900263,npz
3,Unamb,468.898995283697,npz
4,Amb,554.0038513681425,npz
4,Unamb,481.07608037660157,npz
5,Amb,579.4017020734826,npz
5,Unamb,460.90897317000446,npz
1,Amb,580.020817335164,npz
1,Unamb,470.1015856425315,npz
2,Amb,588.7599279492404,npz
2,Unamb,458.00384993913985,npz
3,Amb,566.7720694762696,npz
3,Unamb,424.28381806850064,npz
4,Amb,591.2599019787604,npz
4,Unamb,440.25010677834234,npz
5,Amb,581.2379336464676,npz
5,Unamb,445.47543011796375,npz
1,Amb,586.7000726008067,npz
1,Unamb,462.51323536515866,npz
2,Amb,563.5478329110354,npz
2,Unamb,462.37434694630645,npz
3,Amb,557.8630964660316,npz
3,Unamb,434.88611923381376,npz
4,Amb,590.5004638170951,npz
4,Unamb,485.72077054495696,npz
5,Amb,585.6344566125238,npz
5,Unamb,455.73058970002467,npz
1,Amb,570.8554673872757,npz
1,Unamb,446.8164559528369,npz
2,Amb,584.5324592882845,npz
2,Unamb,463.49968930403116,npz
3,Amb,597.1636840958723,npz
3,Unamb,450.5986543205177,npz
4,Amb,576.6703570434885,npz
4,Unamb,457.64942845705735,npz
5,Amb,600.1332993928985,npz
5,Unamb,438.8702036528277,npz
1,Amb,590.0689182937607,npz
1,Unamb,420.73443125019236,npz
2,Amb,583.1835329688947,npz
2,Unamb,472.71605508328577,npz
3,Amb,559.0046221979362,npz
3,Unamb,440.77219236322037,npz
4,Amb,590.4919675024973,npz
4,Unamb,455.3478333423569,npz
5,Amb,577.911136762023,npz
5,Unamb,438.0575794809534,npz
1,Amb,569.758442172069,npz
1,Unamb,438.92505485653146,npz
2,Amb,610.5353070814366,npz
2,Unamb,456.5326112195245,npz
3,Amb,571.9089549727003,npz
3,Unamb,448.4935465463674,npz
4,Amb,584.2259122799157,npz
4,Unamb,448.6082781324432,npz
5,Amb,617.0624590783649,npz
5,Unamb,464.2513513742188,npz
1,Amb,553.2870546168715,npz
1,Unamb,480.18923080219383,npz
2,Amb,598.6680126551369,npz
2,Unamb,457.65622911501265,npz
3,Amb,572.8818212585908,npz
3,Unamb,453.10789108984176,npz
4,Amb,584.1254160815721,npz
4,Unamb,436.22746837452496,npz
5,Amb,600.4012890689594,npz
5,Unamb,449.4180180333924,npz
1,Amb,341.87684764347205,nps
1,Unamb,321.1575292725424,nps
2,Amb,356.0774796546786,nps
2,Unamb,274.7042532881941,nps
3,Amb,325.9323977953844,nps
3,Unamb,314.76877653617373,nps
4,Amb,296.3573603823675,nps
4,Unamb,300.4520146687501,nps
5,Amb,342.0955894149694,nps
5,Unamb,303.07706807303674,nps
1,Amb,330.2045994428418,nps
1,Unamb,312.38139759135396,nps
2,Amb,337.1990372949172,nps
2,Unamb,287.5588389621564,nps
3,Amb,312.4366922925939,nps
3,Unamb,306.5474877989028,nps
4,Amb,332.23754533415314,nps
4,Unamb,292.6623289224309,nps
5,Amb,299.6067794582084,nps
5,Unamb,299.0996759600163,nps
1,Amb,368.4472030259701,nps
1,Unamb,309.15927668688636,nps
2,Amb,326.9862193606994,nps
2,Unamb,238.43965556778136,nps
3,Amb,298.2633787835336,nps
3,Unamb,285.89443736301575,nps
4,Amb,334.98042145539466,nps
4,Unamb,304.64906164839385,nps
5,Amb,344.46502010328976,nps
5,Unamb,297.1033184827042,nps
1,Amb,343.32062827249376,nps
1,Unamb,310.4634128386381,nps
2,Amb,326.4149748168266,nps
2,Unamb,281.32011607697024,nps
3,Amb,298.0342008895513,nps
3,Unamb,304.6567129892822,nps
4,Amb,304.3237239694472,nps
4,Unamb,305.29076474878644,nps
5,Amb,315.14381471725255,nps
5,Unamb,297.9965500554347,nps
1,Amb,359.3429235613804,nps
1,Unamb,285.46409929087804,nps
2,Amb,312.77521363597623,nps
2,Unamb,295.6568778634115,nps
3,Amb,286.64004649312255,nps
3,Unamb,326.6171212572442,nps
4,Amb,334.520894440606,nps
4,Unamb,296.9729026575606,nps
5,Amb,313.89450322698605,nps
5,Unamb,311.7995365822849,nps
1,Amb,314.9618855861777,nps
1,Unamb,311.18756562812143,nps
2,Amb,335.79310682778106,nps
2,Unamb,304.5050392922069,nps
3,Amb,324.2546927476028,nps
3,Unamb,295.9303879352452,nps
4,Amb,321.69641876363113,nps
4,Unamb,329.39551790855506,nps
5,Amb,360.82856231048623,nps
5,Unamb,301.74408568077223,nps
1,Amb,310.92350669824697,nps
1,Unamb,275.84422325677133,nps
2,Amb,333.0016927061519,nps
2,Unamb,283.61788117741287,nps
3,Amb,308.7352006422915,nps
3,Unamb,312.6834365281987,nps
4,Amb,369.2730513187957,nps
4,Unamb,276.41592327505884,nps
5,Amb,336.41436872536843,nps
5,Unamb,300.3656862009472,nps
1,Amb,305.50604177217946,nps
1,Unamb,306.4913432175656,nps
2,Amb,301.2092226758411,nps
2,Unamb,317.07438928005286,nps
3,Amb,335.42840836321193,nps
3,Unamb,286.93704778372364,nps
4,Amb,312.89139719307616,nps
4,Unamb,298.59662064535297,nps
5,Amb,345.7424686129278,nps
5,Unamb,337.15711885156827,nps
1,Amb,368.05315376438625,nps
1,Unamb,285.62871173520205,nps
2,Amb,356.75020790571125,nps
2,Unamb,295.8461282563347,nps
3,Amb,339.843270927214,nps
3,Unamb,245.1451119123612,nps
4,Amb,353.7285025353861,nps
4,Unamb,287.2523205969149,nps
5,Amb,325.6937236678662,nps
5,Unamb,311.59583308266707,nps
1,Amb,314.1495541713261,nps
1,Unamb,287.74553962332203,nps
2,Amb,338.65908885067677,nps
2,Unamb,313.34955481924,nps
3,Amb,325.4596555321412,nps
3,Unamb,289.3007276039042,nps
4,Amb,345.4020755507348,nps
4,Unamb,254.34404903960183,nps
5,Amb,321.43960477673835,nps
5,Unamb,320.2562643273272,nps
1,Amb,327.72666257408815,nps
1,Unamb,271.29686370461235,nps
2,Amb,360.3740575088398,nps
