sentence.ID,status,reading.time,type
1,Amb,585.4633362955011,npz
1,Unamb,449.81969072735075,npz
2,Amb,580.8616143902394,npz
2,Unamb,422.1281101935078,npz
3,Amb,578.5880519910238,npz
3,Unamb,486.1860107803071,npz
4,Amb,572.6778586222292,npz
4,Unamb,458.2813686366557,npz
5,Amb,572.9274870202078,npz
5,Unamb,450.7589357672708,npz
1,Amb,572.2789817548886,npz
1,Unamb,433.48007090130267,npz
2,Amb,583.5272255595218,npz
2,Unamb,409.3080043563399,npz
3,Amb,599.5157403768004,npz
3,Unamb,451.14092693161797,npz
4,Amb,546.0936907018835,npz
4,Unamb,472.80620394100447,npz
5,Amb,561.6579941784544,npz
5,Unamb,456.9605826056886,npz
1,Amb,589.7578063698598,npz
1,Unamb,436.9606541676105,npz
2,Amb,611.3413375882782,npz
2,Unamb,448.9837234678406,npz
3,Amb,564.0129369008465,npz
3,Unamb,419.60151493744735,npz
4,Amb,569.0021570280139,npz
4,Unamb,436.68833754487747,npz
5,Amb,561.389696327787,npz
5,Unamb,455.2870361085048,npz
1,Amb,572.659282320579,npz
1,Unamb,466.2533012850841,npz
2,Amb,577.304406445041,npz
2,Unamb,475.15016971480543,npz
3,Amb,565.3932265840747,npz
3,Unamb,425.24676707854695,npz
4,Amb,562.6535270013128,npz
4,Unamb,439.5392958174613,npz
5,Amb,603.8505955147359,npz
5,Unamb,462.93584141385895,npz
1,Amb,606.102279101081,npz
1,Unamb,428.8488695727658,npz
2,Amb,549.3668701570303,npz
2,Unamb,484.5343644394877,npz
3,Amb,592.6664174560908,npz
3,Unamb,484.5631108241072,npz
4,Amb,563.6071007555616,npz
4,Unamb,456.1529166497574,npz
5,Amb,615.6803017582517,npz
5,Unamb,451.73252664117473,npz
1,Amb,575.1889628112926,npz
1,Unamb,435.7105485301573,npz
2,Amb,543.5279709884974,npz
2,Unamb,438.3004135504784,npz
3,Amb,566.0011009104539,npz
3,Unamb,477.51348955694147,npz
4,Amb,554.9338438123347,npz
4,Unamb,484.5257365339743,npz
5,Amb,571.373515084026,npz
5,Unamb,444.8991313004933,npz
1,Amb,604.0927963774412,npz
1,Unamb,488.849365731852,npz
2,Amb,577.5642072642463,npz
2,Unamb,462.1219166853176,npz
3,Amb,597.4957694666616,npz
3,Unamb,414.8970677077835,npz
4,Amb,570.7901582183566,npz
4,Unamb,455.5791572905119,npz
5,Amb,575.6715749045734,npz
5,Unamb,448.9298106923046,npz
1,Amb,541.0493136075554,npz
1,Unamb,413.2964033287179,npz
2,Amb,575.1447689276151,npz
2,Unamb,456.6824056207996,npz
3,Amb,576.4240415078621,npz
3,Unamb,450.8794375659697,npz
4,Amb,587.9397434909349,npz
4,Unamb,458.93166253933447,npz
5,Amb,614.9600475578987,npz
5,Unamb,446.4074056481995,npz
1,Amb,593.3862440551146,npz
1,Unamb,444.27749547805115,npz
2,Amb,605.3807848141798,npz
2,Unamb,457.8178631721182,npz
3,Amb,597.2660483978293,npz
3,Unamb,480.4307952879094,npz
4,Amb,603.6128834591719,npz
4,Unamb,433.9622134145472,npz
5,Amb,542.970064514255,npz
5,Unamb,441.0769121764502,npz
1,Amb,576.4260487814043,npz
