sentence.ID,status,reading.time,type
1,Amb,555.5463819908452,npz
1,Unamb,458.8008703105064,npz
2,Amb,556.0199604781484,npz
2,Unamb,461.32302339223503,npz
3,Amb,553.1662238131082,npz
3,Unamb,414.60133277307875,npz
4,Amb,534.8215613702531,npz
4,Unamb,435.67105277234305,npz
5,Amb,601.0074133836309,npz
5,Unamb,434.2102219066939,npz
1,Amb,550.2577029366057,npz
1,Unamb,432.38248692730696,npz
2,Amb,564.3184946326166,npz
2,Unamb,392.11627773598144,npz
3,Amb,602.7305628796005,npz
3,Unamb,417.2885187439121,npz
4,Amb,581.5765618114192,npz
4,Unamb,465.3050458932773,npz
5,Amb,595.9230015079584,npz
5,Unamb,447.0152972689825,npz
1,Amb,581.173998812477,npz
1,Unamb,409.9403128326765,npz
2,Amb,568.6688235966644,npz
2,Unamb,445.70425018132545,npz
3,Amb,579.3427537285805,npz
3,Unamb,451.2144414272491,npz
4,Amb,543.7498978499356,npz
4,Unamb,461.7686297789817,npz
5,Amb,585.6261338955461,npz
5,Unamb,485.2444379495832,npz
1,Amb,607.5200328767219,npz
1,Unamb,461.63066780567647,npz
2,Amb,593.836591009999,npz
2,Unamb,447.1687268864918,npz
3,Amb,600.0003157619847,npz
3,Unamb,392.61274099522836,npz
4,Amb,604.8367657226182,npz
4,Unamb,429.6581692070872,npz
5,Amb,596.1288763465578,npz
5,Unamb,465.46677956669345,npz
1,Amb,564.7718358890448,npz
1,Unamb,431.79785798395716,npz
2,Amb,581.59935362188,npz
2,Unamb,449.02689248845354,npz
3,Amb,588.9802213419791,npz
3,Unamb,418.34079356905187,npz
4,Amb,589.4734343206412,npz
4,Unamb,463.8473142027372,npz
5,Amb,582.4139074026936,npz
5,Unamb,423.10982046367883,npz
1,Amb,583.1841211416593,npz
1,Unamb,411.8481113810449,npz
2,Amb,590.4592568260559,npz
2,Unamb,438.256307906531,npz
3,Amb,565.1676500585041,npz
3,Unamb,468.5857984613844,npz
4,Amb,580.4508545074973,npz
4,Unamb,467.6809141716604,npz
5,Amb,616.4238363881203,npz
5,Unamb,437.0892275997259,npz
1,Amb,573.8605609665467,npz
1,Unamb,444.6373151548593,npz
2,Amb,584.6751758264792,npz
2,Unamb,468.77460720766203,npz
3,Amb,574.1572369707208,npz
3,Unamb,468.10847482283,npz
4,Amb,604.9117111226126,npz
4,Unamb,455.4842199351871,npz
5,Amb,586.1441033833471,npz
5,Unamb,453.2834535464222,npz
1,Amb,591.1017128923214,npz
1,Unamb,453.79867729963826,npz
2,Amb,578.1239638602087,npz
2,Unamb,442.01925050458107,npz
3,Amb,575.7902662139535,npz
3,Unamb,461.42741041979724,npz
4,Amb,591.3013167588763,npz
4,Unamb,445.3644294413237,npz
5,Amb,574.4171116570078,npz
5,Unamb,452.3287445713881,npz
1,Amb,578.1160856733893,npz
1,Unamb,456.60154107334705,npz
2,Amb,566.5649280110797,npz
2,Unamb,439.260164306674,npz
3,Amb,581.4186360588672,npz
3,Unamb,433.49506703306224,npz
4,Amb,618.4418839390823,npz
4,Unamb,470.38375481218844,npz
5,Amb,560.4349747935929,npz
5,Unamb,445.6991703715783,npz
1,Amb,555.2594403114903,npz
1,Unamb,460.7972213706027,npz
2,Amb,576.0375672676665,npz
2,Unamb,446.98640765548794,npz
3,Amb,585.4468261216884,npz
3,Unamb,453.1972187829917,npz
4,Amb,585.5186594188817,npz
4,Unamb,422.6394314253772,npz
5,Amb,605.7908280210667,npz
5,Unamb,452.0222572519739,npz
1,Amb,562.6245919014286,npz
1,Unamb,429.4552759852443,npz
2,Amb,593.8249122188776,npz
2,Unamb,395.80397876459483,npz
3,Amb,581.5884961230212,npz
3,Unamb,431.00339723680185,npz
4,Amb,606.7282453852696,npz
4,Unamb,442.16608994597897,npz
5,Amb,594.660534447086,npz
5,Unamb,485.3485705401083,npz
1,Amb,571.492115176429,npz
1,Unamb,445.33904709141825,npz
2,Amb,581.7021521708438,npz
2,Unamb,448.166916698368,npz
3,Amb,578.3465749539992,npz
3,Unamb,428.5226494440149,npz
4,Amb,596.7089431585215,npz
4,Unamb,440.5916533481415,npz
5,Amb,572.3440572259163,npz
5,Unamb,437.27833069182157,npz
1,Amb,326.662554788821,nps
1,Unamb,285.49822136798923,nps
2,Amb,332.5847456630967,nps
2,Unamb,267.28344189932716,nps
3,Amb,326.56418060948494,nps
3,Unamb,285.6750844289726,nps
4,Amb,317.7620146849563,nps
4,Unamb,319.07280559641515,nps
5,Amb,308.2281285120984,nps
5,Unamb,315.1029223796073,nps
1,Amb,322.4992466989152,nps
1,Unamb,306.2442588165159,nps
2,Amb,309.65272058223354,nps
2,Unamb,303.6234612638698,nps
3,Amb,312.0547271499988,nps
3,Unamb,313.3717043002184,nps
4,Amb,305.18632163613,nps
4,Unamb,297.4726603454214,nps
5,Amb,320.4432741340327,nps
5,Unamb,273.46745729650223,nps
1,Amb,332.6652557555705,nps
1,Unamb,284.8376862774807,nps
2,Amb,339.6700801802435,nps
2,Unamb,307.82185546747917,nps
3,Amb,304.0891962303041,nps
3,Unamb,315.40442493702693,nps
4,Amb,335.90075296083023,nps
4,Unamb,295.13782889469996,nps
5,Amb,339.57225240820236,nps
5,Unamb,322.89054654544185,nps
1,Amb,325.7060255657911,nps
1,Unamb,327.2333880516435,nps
2,Amb,345.38427029938214,nps
2,Unamb,318.842699501406,nps
3,Amb,348.2594334821871,nps
3,Unamb,304.2462195831032,nps
4,Amb,336.16862506648135,nps
4,Unamb,311.4074183945401,nps
5,Amb,293.48375458920464,nps
5,Unamb,298.1408700896831,nps
1,Amb,290.6390989979159,nps
1,Unamb,283.2633163193801,nps
2,Amb,326.3531367834197,nps
2,Unamb,287.64927166586517,nps
3,Amb,321.5254672360498,nps
3,Unamb,235.7559753675027,nps
4,Amb,318.7967807817141,nps
4,Unamb,333.3678516287374,nps
5,Amb,322.4040900323402,nps
5,Unamb,289.9386582750419,nps
1,Amb,341.98385759775516,nps
1,Unamb,294.5504021507122,nps
2,Amb,324.43977903810736,nps
2,Unamb,273.73646951210696,nps
3,Amb,331.0912312519404,nps
3,Unamb,335.9132777952037,nps
4,Amb,342.23274370181633,nps
4,Unamb,312.7907584629128,nps
5,Amb,332.0453622403344,nps
5,Unamb,290.6411442077323,nps
1,Amb,360.04281454290737,nps
1,Unamb,305.5346084678453,nps
2,Amb,320.7219709358268,nps
2,Unamb,297.33099337071883,nps
3,Amb,352.7540871630041,nps
3,Unamb,295.9453736008372,nps
4,Amb,316.34396712545856,nps
4,Unamb,300.6747493988692,nps
5,Amb,327.31166593600346,nps
5,Unamb,308.2172933550082,nps
1,Amb,326.13204056719695,nps
1,Unamb,317.5014029948357,nps
2,Amb,335.29364893946814,nps
2,Unamb,290.0497174860638,nps
3,Amb,330.15551657044534,nps
3,Unamb,305.3839419636995,nps
4,Amb,346.4531301083458,nps
4,Unamb,307.4886082975598,nps
5,Amb,330.193061769751,nps
