sentence.ID,status,reading.time,type
1,Amb,556.4255920929453,npz
1,Unamb,458.1096857618816,npz
2,Amb,566.3079330568224,npz
2,Unamb,418.82891184408567,npz
3,Amb,561.9500402874312,npz
3,Unamb,470.7405803406464,npz
4,Amb,600.1716828778522,npz
4,Unamb,445.3491185590049,npz
5,Amb,566.6994026019007,npz
5,Unamb,448.59425688463637,npz
1,Amb,569.1018323627328,npz
1,Unamb,461.7906065188695,npz
2,Amb,595.472684445297,npz
2,Unamb,456.37475587584333,npz
3,Amb,561.6242997960317,npz
3,Unamb,449.8199154428607,npz
4,Amb,582.8891889657004,npz
4,Unamb,412.2439693798773,npz
5,Amb,583.5462502484152,npz
5,Unamb,463.8532662796734,npz
1,Amb,590.8230354394495,npz
1,Unamb,467.0738739350493,npz
2,Amb,621.8431421174918,npz
2,Unamb,427.90853093113674,npz
3,Amb,579.274592321474,npz
3,Unamb,444.3625770108883,npz
4,Amb,621.5453069184999,npz
4,Unamb,471.7119873039196,npz
5,Amb,591.7111126355366,npz
5,Unamb,460.8474917851866,npz
1,Amb,602.127278722364,npz
1,Unamb,462.3413634531199,npz
2,Amb,573.5168110713328,npz
2,Unamb,443.9788547737239,npz
3,Amb,608.7131557713864,npz
3,Unamb,459.1069776235107,npz
4,Amb,606.6369116482687,npz
4,Unamb,461.193445498882,npz
5,Amb,572.6293206421786,npz
5,Unamb,459.30805772812727,npz
1,Amb,558.802776506361,npz
1,Unamb,493.7953731002738,npz
2,Amb,583.2438088839803,npz
2,Unamb,459.491127202869,npz
3,Amb,567.0929270298659,npz
3,Unamb,433.018615790357,npz
4,Amb,561.6535155926151,npz
4,Unamb,446.5230073899461,npz
5,Amb,545.2257710697614,npz
5,Unamb,406.5784325502604,npz
1,Amb,590.2767558450539,npz
1,Unamb,486.9165504399088,npz
2,Amb,564.1089080437442,npz
2,Unamb,420.38789288013567,npz
3,Amb,561.6715181238382,npz
3,Unamb,449.97973678338957,npz
4,Amb,564.6222564881757,npz
4,Unamb,459.7085446133532,npz
5,Amb,580.3913169754045,npz
5,Unamb,423.8137074774404,npz
1,Amb,599.0773845391335,npz
1,Unamb,443.8308371959534,npz
2,Amb,585.0206739007339,npz
2,Unamb,463.3841559035394,npz
3,Amb,569.0840872422948,npz
3,Unamb,463.68518567179404,npz
4,Amb,581.9535491039292,npz
4,Unamb,444.20110757802945,npz
5,Amb,582.5602735061498,npz
5,Unamb,435.02042583137404,npz
1,Amb,615.9408165333236,npz
1,Unamb,495.9419268366492,npz
2,Amb,541.7392522959043,npz
2,Unamb,478.8245258667627,npz
3,Amb,597.425874792191,npz
3,Unamb,439.7551520797693,npz
4,Amb,599.2052833180851,npz
4,Unamb,447.38207538464525,npz
5,Amb,539.6784757921822,npz
5,Unamb,457.72791796731974,npz
1,Amb,587.543872148383,npz
1,Unamb,460.43403197139673,npz
2,Amb,576.4223550204053,npz
2,Unamb,472.70855986531245,npz
3,Amb,573.3932004408289,npz
3,Unamb,418.80592716325253,npz
4,Amb,574.4209974271309,npz
4,Unamb,460.61663080619326,npz
5,Amb,545.4279581752211,npz
5,Unamb,470.68785360322215,npz
1,Amb,556.4700527986577,npz
1,Unamb,455.3125293023058,npz
2,Amb,576.1108326687608,npz
2,Unamb,490.5221447901997,npz
3,Amb,580.1484126283451,npz
