sentence.ID,status,reading.time,type
1,Amb,584.5339420040099,npz
1,Unamb,477.8407555433948,npz
2,Amb,594.1309091672731,npz
2,Unamb,446.305902223949,npz
3,Amb,592.5083862465024,npz
3,Unamb,416.3323722550094,npz
4,Amb,611.9272191411566,npz
4,Unamb,453.4407559749016,npz
5,Amb,587.5542133569036,npz
5,Unamb,428.48243900362434,npz
1,Amb,524.1906508768077,npz
1,Unamb,456.5496622254452,npz
2,Amb,572.3648442462144,npz
2,Unamb,468.3170350670699,npz
3,Amb,597.0753143836992,npz
3,Unamb,452.6782591558377,npz
4,Amb,568.9520846941986,npz
4,Unamb,431.21514636636863,npz
5,Amb,624.0874850680447,npz
5,Unamb,475.4835856412223,npz
1,Amb,583.6514836026117,npz
1,Unamb,470.83562613682926,npz
2,Amb,618.2052166548983,npz
2,Unamb,467.90529631250666,npz
3,Amb,600.5896242826778,npz
3,Unamb,420.67498162441274,npz
4,Amb,616.7049697081928,npz
4,Unamb,450.19056150309746,npz
5,Amb,573.9024420239891,npz
5,Unamb,444.4627863059061,npz
1,Amb,565.5964509850706,npz
1,Unamb,451.2799123965463,npz
2,Amb,591.6428082415415,npz
2,Unamb,398.8128875519475,npz
3,Amb,579.0392254932324,npz
3,Unamb,448.8500649771341,npz
4,Amb,606.450505746109,npz
4,Unamb,452.07375992379076,npz
5,Amb,595.5263634182288,npz
5,Unamb,470.3890305822588,npz
1,Amb,553.8732776611768,npz
1,Unamb,458.4769286688726,npz
2,Amb,556.8509090314154,npz
2,Unamb,459.3084078186674,npz
3,Amb,570.4110283664045,npz
3,Unamb,483.96235460863386,npz
4,Amb,591.9161750966473,npz
4,Unamb,457.42046151967776,npz
5,Amb,565.0996636547375,npz
5,Unamb,461.1854192867739,npz
1,Amb,559.0141660721292,npz
1,Unamb,457.72372634472487,npz
2,Amb,564.5515626647733,npz
2,Unamb,448.5433080222006,npz
3,Amb,557.5486145845391,npz
3,Unamb,423.72439239720285,npz
4,Amb,594.195417579531,npz
4,Unamb,435.913169900551,npz
5,Amb,551.7407803116149,npz
5,Unamb,439.77429345830535,npz
1,Amb,579.6850990242102,npz
