sentence.ID,status,reading.time,type
1,Amb,545.4172612069027,npz
1,Unamb,470.30570859821296,npz
2,Amb,597.483421630303,npz
2,Unamb,448.4445919652525,npz
3,Amb,606.0122399037185,npz
3,Unamb,444.9514107039551,npz
4,Amb,572.680417020741,npz
4,Unamb,450.6732304431748,npz
5,Amb,569.1707122276101,npz
5,Unamb,444.2260719419875,npz
1,Amb,573.0916468306646,npz
1,Unamb,454.3820666439609,npz
2,Amb,592.7438577720873,npz
2,Unamb,452.0751555769327,npz
3,Amb,549.5979400238962,npz
3,Unamb,454.3887053377369,npz
4,Amb,614.8519946529121,npz
4,Unamb,428.696266627199,npz
5,Amb,572.5887427093323,npz
5,Unamb,426.36850853035395,npz
1,Amb,598.8818037947816,npz
1,Unamb,419.85171048030526,npz
2,Amb,599.0943128920042,npz
2,Unamb,458.3685352296415,npz
3,Amb,587.575095667199,npz
3,Unamb,454.9661202571981,npz
4,Amb,561.8785905165983,npz
4,Unamb,450.17099111104966,npz
5,Amb,567.1517129090587,npz
5,Unamb,428.39571975377663,npz
1,Amb,547.8346118899531,npz
1,Unamb,449.70614909123674,npz
2,Amb,574.1312153139371,npz
2,Unamb,448.7233028806163,npz
3,Amb,530.6052292132501,npz
3,Unamb,450.37072887577324,npz
4,Amb,610.4894821997485,npz
4,Unamb,449.29756637693083,npz
5,Amb,566.6242667372164,npz
5,Unamb,426.0164635461297,npz
1,Amb,559.3681667185199,npz
1,Unamb,412.16757879795,npz
2,Amb,604.375185333457,npz
2,Unamb,425.96040343852576,npz
3,Amb,584.7079562270546,npz
3,Unamb,452.662978442032,npz
4,Amb,592.7267648522669,npz
4,Unamb,465.7298325458856,npz
5,Amb,595.4005180159186,npz
5,Unamb,464.35056998234074,npz
1,Amb,545.9973122418121,npz
1,Unamb,464.9206699171446,npz
2,Amb,553.4423381429001,npz
2,Unamb,461.6693931566123,npz
3,Amb,570.7137413038586,npz
3,Unamb,468.20120887706383,npz
4,Amb,579.8318921377019,npz
4,Unamb,452.02810123349644,npz
5,Amb,610.3134287888446,npz
5,Unamb,452.68837650635004,npz
1,Amb,578.9654828998353,npz
1,Unamb,432.9390613356227,npz
2,Amb,578.1823067959881,npz
2,Unamb,451.9073629046216,npz
3,Amb,567.5722591873803,npz
3,Unamb,452.0864544497771,npz
4,Amb,606.844310223178,npz
4,Unamb,462.48371123063407,npz
5,Amb,584.3853842680749,npz
5,Unamb,476.45116686786605,npz
1,Amb,555.9070550585861,npz
1,Unamb,444.0336798919437,npz
2,Amb,572.3091783287543,npz
2,Unamb,474.80477646151667,npz
3,Amb,567.2659079559593,npz
3,Unamb,477.3915525712018,npz
4,Amb,579.2165609664827,npz
4,Unamb,446.247997222103,npz
5,Amb,571.0315084230099,npz
5,Unamb,467.0090218527354,npz
1,Amb,573.4630488252066,npz
1,Unamb,521.9911344001939,npz
2,Amb,584.7242296755558,npz
2,Unamb,457.9332185548717,npz
3,Amb,571.1544039685054,npz
3,Unamb,460.70675215339025,npz
4,Amb,589.5200811020643,npz
4,Unamb,453.76389638327953,npz
5,Amb,598.6070903599019,npz
5,Unamb,490.91861855210664,npz
1,Amb,571.6178151568456,npz
1,Unamb,487.8862529250053,npz
2,Amb,591.9337292804325,npz
2,Unamb,460.65120398913473,npz
3,Amb,582.4458704934224,npz
3,Unamb,428.79681555387236,npz
4,Amb,554.7464983992389,npz
4,Unamb,407.08621414203714,npz
5,Amb,572.0957312716736,npz
5,Unamb,456.1848986183179,npz
1,Amb,555.8084303042069,npz
1,Unamb,469.43412643190874,npz
2,Amb,629.8408816608431,npz
2,Unamb,474.2972885433137,npz
3,Amb,595.394600143545,npz
3,Unamb,470.31447615722954,npz
4,Amb,606.9317200633994,npz
4,Unamb,412.88976277271405,npz
5,Amb,585.0199297954072,npz
5,Unamb,464.89583948174385,npz
1,Amb,602.6514428834116,npz
1,Unamb,457.5612795967901,npz
2,Amb,610.086822150749,npz
2,Unamb,457.78423111260753,npz
3,Amb,553.9135156263256,npz
3,Unamb,431.69753605893055,npz
4,Amb,572.8643708398135,npz
4,Unamb,478.67512717083486,npz
5,Amb,575.5427807094565,npz
5,Unamb,432.1740953134103,npz
1,Amb,305.43246177746113,nps
1,Unamb,299.1737744655942,nps
2,Amb,321.17770371824196,nps
2,Unamb,283.5677656591187,nps
3,Amb,309.09822710556335,nps
3,Unamb,281.03373913777745,nps
4,Amb,326.2869489721787,nps
4,Unamb,298.35234089719995,nps
5,Amb,345.7362311699419,nps
5,Unamb,293.37207859002416,nps
1,Amb,371.2522023261443,nps
1,Unamb,324.14164792870093,nps
