sentence.ID,status,reading.time,type
1,Amb,558.4158988736257,npz
1,Unamb,432.71006102921655,npz
2,Amb,566.5592671031484,npz
2,Unamb,440.1254681795932,npz
3,Amb,611.604985094872,npz
3,Unamb,428.1032135231647,npz
4,Amb,592.350404417582,npz
4,Unamb,480.7342952533133,npz
5,Amb,521.9487251566019,npz
5,Unamb,465.5013444239964,npz
1,Amb,602.8204128804384,npz
1,Unamb,439.7713424849612,npz
2,Amb,581.9827488630351,npz
2,Unamb,412.61179278261534,npz
3,Amb,578.7969513694196,npz
3,Unamb,453.76207149013806,npz
4,Amb,562.3049714666605,npz
4,Unamb,465.357459910554,npz
5,Amb,574.4110942412173,npz
5,Unamb,436.39032406676955,npz
1,Amb,575.2680717631783,npz
1,Unamb,466.46757363230586,npz
2,Amb,551.1347766761144,npz
2,Unamb,450.21498586531305,npz
3,Amb,618.7140275459326,npz
3,Unamb,447.6827301856054,npz
4,Amb,585.9754622893369,npz
4,Unamb,453.8833671729194,npz
5,Amb,569.479750070314,npz
5,Unamb,438.1515843001421,npz
1,Amb,589.7845521452111,npz
1,Unamb,439.86283647969583,npz
2,Amb,595.3246435254937,npz
2,Unamb,431.4278332665289,npz
3,Amb,572.585426229312,npz
3,Unamb,440.9572104378971,npz
4,Amb,611.3126776528,npz
4,Unamb,443.0660987938078,npz
5,Amb,586.5202123665993,npz
5,Unamb,436.2028247704023,npz
1,Amb,557.8268166880456,npz
1,Unamb,433.9894715653123,npz
2,Amb,584.8455072713041,npz
2,Unamb,445.2517496829634,npz
3,Amb,605.6149869030021,npz
3,Unamb,444.0308503019046,npz
4,Amb,567.1060941533779,npz
4,Unamb,455.9610452980537,npz
5,Amb,606.7237554070344,npz
5,Unamb,459.34799094388495,npz
1,Amb,605.7558589318296,npz
1,Unamb,446.94381541934587,npz
2,Amb,606.8924184004081,npz
2,Unamb,459.11473302208105,npz
3,Amb,567.4720826409756,npz
3,Unamb,463.99728112774466,npz
4,Amb,570.9154364421083,npz
4,Unamb,463.3163134406538,npz
5,Amb,567.5742464343576,npz
5,Unamb,455.14967271055406,npz
1,Amb,575.5954263783865,npz
1,Unamb,440.70430394034446,npz
2,Amb,605.4274554421867,npz
2,Unamb,478.0692111678012,npz
3,Amb,576.2994741561788,npz
3,Unamb,456.65968526040825,npz
4,Amb,572.8919860538559,npz
4,Unamb,473.90401095697075,npz
5,Amb,580.0696672993053,npz
5,Unamb,436.86275954804364,npz
1,Amb,545.1191789810084,npz
1,Unamb,461.2397004456365,npz
2,Amb,560.211091051838,npz
2,Unamb,428.92729806643365,npz
3,Amb,564.9155831837587,npz
3,Unamb,456.53914881927574,npz
4,Amb,567.3955464258777,npz
4,Unamb,473.52987910722766,npz
5,Amb,588.6364278744475,npz
5,Unamb,461.90359440595967,npz
1,Amb,603.305957661357,npz
1,Unamb,408.75139744457965,npz
2,Amb,603.0967267705427,npz
2,Unamb,496.6098980637907,npz
3,Amb,601.976723347041,npz
3,Unamb,464.51158144759347,npz
4,Amb,569.5242034800666,npz
4,Unamb,411.371121806111,npz
5,Amb,594.8817360406263,npz
5,Unamb,457.1974524621337,npz
1,Amb,614.6645972087384,npz
1,Unamb,407.5878987001963,npz
2,Amb,567.0175917989121,npz
2,Unamb,440.87680776174756,npz
3,Amb,576.1130546015603,npz
3,Unamb,429.2586225966978,npz
4,Amb,554.5890249635833,npz
4,Unamb,451.91317553386,npz
5,Amb,606.2568288841949,npz
5,Unamb,450.31167566308704,npz
1,Amb,560.548596955982,npz
1,Unamb,454.72195542191616,npz
2,Amb,581.6986381616182,npz
2,Unamb,478.4575262529123,npz
3,Amb,572.4469619509206,npz
3,Unamb,421.9001686065045,npz
4,Amb,616.3701934757136,npz
4,Unamb,435.28268922811657,npz
5,Amb,552.9914109490142,npz
5,Unamb,454.0429333172753,npz
1,Amb,599.5473947516114,npz
1,Unamb,464.822947031487,npz
2,Amb,585.719269279723,npz
2,Unamb,483.7631697962719,npz
3,Amb,543.1259526533611,npz
