sentence.ID,status,reading.time,type
1,Amb,628.0847149130988,npz
1,Unamb,423.5494878915703,npz
2,Amb,598.6136594296628,npz
2,Unamb,473.1198559899531,npz
3,Amb,576.509882200286,npz
3,Unamb,428.5853341828654,npz
4,Amb,578.8000367849111,npz
4,Unamb,423.18065283620246,npz
5,Amb,572.9017937166581,npz
5,Unamb,443.21935358292114,npz
1,Amb,585.5559208982714,npz
1,Unamb,433.5971109275624,npz
2,Amb,613.8134863795766,npz
2,Unamb,438.30953401682757,npz
3,Amb,592.4481230456042,npz
3,Unamb,436.1756619379662,npz
4,Amb,613.1156569941786,npz
4,Unamb,430.3255930807448,npz
5,Amb,569.3970793499457,npz
5,Unamb,434.22843284164577,npz
1,Amb,587.1985450444813,npz
1,Unamb,461.41430214076274,npz
2,Amb,576.9698795625987,npz
2,Unamb,457.5890430275915,npz
3,Amb,616.5151818082295,npz
3,Unamb,433.38180537214765,npz
4,Amb,580.6696891384496,npz
4,Unamb,431.71424560591754,npz
5,Amb,598.0124042143286,npz
5,Unamb,407.43320147944974,npz
1,Amb,585.898173644801,npz
1,Unamb,476.0845939142558,npz
2,Amb,597.2521648549648,npz
2,Unamb,480.4806028684875,npz
3,Amb,596.0495297394212,npz
3,Unamb,437.1924173279446,npz
4,Amb,574.7336161700656,npz
4,Unamb,448.77277158115805,npz
5,Amb,625.2720627411147,npz
5,Unamb,469.6440676282423,npz
1,Amb,587.4984649558525,npz
1,Unamb,448.1690389724231,npz
2,Amb,568.8651676250302,npz
2,Unamb,447.65888596743673,npz
3,Amb,546.0479080277789,npz
3,Unamb,453.82650587629456,npz
4,Amb,568.7508058516038,npz
4,Unamb,431.58747282384206,npz
5,Amb,563.3240975527002,npz
5,Unamb,426.6003589798629,npz
1,Amb,544.5079785439602,npz
1,Unamb,461.4514862202506,npz
2,Amb,571.8551853207773,npz
2,Unamb,445.807734368479,npz
3,Amb,625.5396896078355,npz
3,Unamb,470.197967239421,npz
4,Amb,553.3716558106225,npz
4,Unamb,442.48386664487305,npz
5,Amb,585.4335325938532,npz
5,Unamb,433.5081279189742,npz
1,Amb,545.1276046034149,npz
1,Unamb,444.7814310735226,npz
2,Amb,549.3226605379143,npz
2,Unamb,462.5486979127923,npz
3,Amb,587.3294679685434,npz
3,Unamb,467.7917877076493,npz
4,Amb,603.236072719761,npz
4,Unamb,462.9594417606466,npz
5,Amb,576.1404804867899,npz
5,Unamb,471.96963496703177,npz
1,Amb,574.899224091166,npz
1,Unamb,417.98084752529417,npz
2,Amb,562.6967465310282,npz
2,Unamb,460.36594801081065,npz
3,Amb,563.9611076792228,npz
3,Unamb,431.93895123005825,npz
4,Amb,599.6360379414456,npz
4,Unamb,425.08009095057304,npz
5,Amb,611.70028063303,npz
5,Unamb,471.95096468243764,npz
1,Amb,539.3086897237496,npz
1,Unamb,462.6071956079177,npz
2,Amb,561.0503268278115,npz
2,Unamb,472.929795968624,npz
3,Amb,569.0442028884958,npz
3,Unamb,448.19002645178824,npz
4,Amb,597.4271523039424,npz
4,Unamb,444.76339865248616,npz
5,Amb,549.6486324453657,npz
5,Unamb,449.4981662623598,npz
1,Amb,605.0968649188119,npz
1,Unamb,459.63230316425137,npz
2,Amb,579.7734712175154,npz
2,Unamb,407.8154581599588,npz
3,Amb,568.8053641827926,npz
3,Unamb,462.69334619946176,npz
4,Amb,540.1622548755006,npz
4,Unamb,435.432486507134,npz
5,Amb,601.749544790553,npz
5,Unamb,459.80312086578664,npz
1,Amb,576.9359294896925,npz
1,Unamb,459.09682009887604,npz
2,Amb,573.4525753727947,npz
2,Unamb,458.8341461409028,npz
3,Amb,600.4036804579758,npz
3,Unamb,442.80831029391453,npz
4,Amb,595.8768067366083,npz
4,Unamb,396.3015488555375,npz
5,Amb,569.33596397276,npz
5,Unamb,457.7161616244959,npz
1,Amb,583.2054839086295,npz
1,Unamb,451.567860933889,npz
2,Amb,560.3838168782721,npz
2,Unamb,452.4238933125212,npz
3,Amb,573.9029992762433,npz
3,Unamb,433.655596869683,npz
4,Amb,573.911164378167,npz
4,Unamb,432.51808883577434,npz
5,Amb,632.1795689500696,npz
5,Unamb,454.9803384997687,npz
1,Amb,303.50153042591006,nps
1,Unamb,290.6816360928274,nps
2,Amb,333.66375611442794,nps
2,Unamb,267.0537204871794,nps
3,Amb,329.72073650148786,nps
3,Unamb,296.53806513205427,nps
4,Amb,344.80350217340293,nps
4,Unamb,305.4543983962887,nps
5,Amb,323.03615797111394,nps
5,Unamb,284.3478695305837,nps
1,Amb,340.8946651074693,nps
1,Unamb,335.04246468373424,nps
2,Amb,305.5153822352229,nps
2,Unamb,288.5969359175667,nps
3,Amb,329.5690551123248,nps
3,Unamb,313.97285071591654,nps
4,Amb,335.34252219471597,nps
4,Unamb,251.94782199885648,nps
5,Amb,333.5005069336421,nps
5,Unamb,300.8228744117996,nps
1,Amb,340.33371839992384,nps
1,Unamb,286.4441812513532,nps
2,Amb,329.0797716707676,nps
2,Unamb,306.9746834535498,nps
3,Amb,364.88651798449206,nps
3,Unamb,341.85007009867053,nps
4,Amb,325.74324762512083,nps
4,Unamb,320.84473259952875,nps
5,Amb,328.2878725597869,nps
5,Unamb,296.0136372199938,nps
1,Amb,313.7388121666605,nps
1,Unamb,276.191348586246,nps
2,Amb,327.5267001031241,nps
2,Unamb,280.3903166602848,nps
3,Amb,347.10795859565883,nps
3,Unamb,318.91462094649444,nps
4,Amb,342.38378627415244,nps
4,Unamb,277.6160712670609,nps
5,Amb,318.5223882847592,nps
5,Unamb,279.6154984154948,nps
1,Amb,367.23162846809004,nps
1,Unamb,321.3523683982554,nps
2,Amb,328.2639885220699,nps
2,Unamb,285.25381491006647,nps
3,Amb,344.36553417895453,nps
3,Unamb,304.9239859633436,nps
4,Amb,304.9496681446544,nps
4,Unamb,320.1542719255699,nps
5,Amb,334.6643262358176,nps
5,Unamb,299.5636598534182,nps
1,Amb,316.51475380013915,nps
1,Unamb,313.4902152885239,nps
2,Amb,301.53328105469905,nps
2,Unamb,259.66170057286337,nps
3,Amb,335.3546436342819,nps
3,Unamb,300.82335998043993,nps
4,Amb,309.2466539028283,nps
4,Unamb,329.1751109571137,nps
5,Amb,362.0425851328096,nps
5,Unamb,302.5489013999913,nps
1,Amb,337.42098249813483,nps
1,Unamb,302.23211293873334,nps
2,Amb,303.36198885491416,nps
2,Unamb,331.0239624328626,nps
3,Amb,279.68922356882183,nps
3,Unamb,317.29841184599417,nps
4,Amb,321.7500656480695,nps
4,Unamb,281.07384632251717,nps
5,Amb,309.52380366813884,nps
5,Unamb,302.15407497821155,nps
1,Amb,330.73269268255353,nps
1,Unamb,278.20130372692756,nps
2,Amb,375.3001109821277,nps
2,Unamb,281.05493971512476,nps
3,Amb,347.45148252371513,nps
3,Unamb,302.1025460131562,nps
4,Amb,336.2262219173829,nps
4,Unamb,278.7481877665043,nps
5,Amb,303.27581080651214,nps
5,Unamb,302.25789984849376,nps
1,Amb,307.28190522137896,nps
1,Unamb,286.5193466952804,nps
2,Amb,337.8533640629724,nps
2,Unamb,312.3783022554663,nps
3,Amb,358.5944284817103,nps
3,Unamb,307.2954237834441,nps
4,Amb,326.8019382558493,nps
4,Unamb,323.2195031976854,nps
5,Amb,366.54028327721426,nps
5,Unamb,335.6894211527312,nps
1,Amb,327.4235903171354,nps
1,Unamb,318.07605363642125,nps
2,Amb,333.54541781601995,nps
2,Unamb,325.684138464381,nps
3,Amb,321.2070173114502,nps
3,Unamb,272.43544238714213,nps
4,Amb,300.4108793501917,nps
4,Unamb,275.81517051402386,nps
5,Amb,360.1101306910591,nps
5,Unamb,332.4159801836512,nps
1,Amb,332.95404373938567,nps
1,Unamb,252.19457130507817,nps
2,Amb,365.8300753867273,nps
2,Unamb,304.4302147429975,nps
3,Amb,325.45206036149597,nps
3,Unamb,294.79364051276144,nps
4,Amb,293.13842504396337,nps
4,Unamb,322.5677286529178,nps
5,Amb,332.71728057489565,nps
5,Unamb,311.64632959903906,nps
1,Amb,327.5304405231437,nps
1,Unamb,342.19714335133773,nps
2,Amb,339.0962038136475,nps
2,Unamb,284.3145989764877,nps
3,Amb,341.5283044625599,nps
3,Unamb,301.59770878588495,nps
4,Amb,332.75054148793305,nps
4,Unamb,306.47705791416735,nps
5,Amb,338.4014069125971,nps
5,Unamb,324.8252313343867,nps
