sentence.ID,status,reading.time,type
1,Amb,558.550893223957,npz
1,Unamb,448.34231688964024,npz
2,Amb,585.8458034327069,npz
2,Unamb,411.4961421227699,npz
3,Amb,587.4658437807385,npz
3,Unamb,439.53934928721833,npz
4,Amb,579.8144236631158,npz
4,Unamb,454.07567564161,npz
5,Amb,575.243612930484,npz
5,Unamb,428.2526652982781,npz
1,Amb,564.7911632973234,npz
1,Unamb,456.2633492954134,npz
2,Amb,574.0263740164514,npz
2,Unamb,443.99988380243445,npz
3,Amb,599.6337529989453,npz
3,Unamb,433.5156737468847,npz
4,Amb,598.5022939899989,npz
4,Unamb,433.28675811892276,npz
5,Amb,575.7660744049308,npz
5,Unamb,485.5669577425941,npz
1,Amb,599.3350424714502,npz
1,Unamb,492.3089022404903,npz
2,Amb,572.9618358171297,npz
2,Unamb,446.3447897654455,npz
3,Amb,536.7873508938299,npz
3,Unamb,481.6677786563788,npz
4,Amb,580.7461956199871,npz
4,Unamb,442.2703392517004,npz
5,Amb,559.2907798300303,npz
5,Unamb,450.3073624151022,npz
1,Amb,598.5768586838662,npz
1,Unamb,413.374248468238,npz
2,Amb,551.6052128784867,npz
2,Unamb,467.402823326036,npz
3,Amb,579.4947564183113,npz
3,Unamb,431.4037433005636,npz
4,Amb,584.5979054645466,npz
4,Unamb,474.1452018631477,npz
5,Amb,552.0182478048016,npz
5,Unamb,458.5422031736428,npz
1,Amb,561.5804685299329,npz
1,Unamb,430.46274229690914,npz
2,Amb,571.4462045676961,npz
2,Unamb,440.979951429805,npz
3,Amb,547.9234208953778,npz
3,Unamb,459.10819470542424,npz
4,Amb,575.8643099490022,npz
4,Unamb,453.371407283971,npz
5,Amb,598.3088280149094,npz
5,Unamb,459.9038058706671,npz
1,Amb,558.8756018428872,npz
1,Unamb,453.93312037702367,npz
2,Amb,588.4642068555987,npz
2,Unamb,486.81700648143686,npz
3,Amb,569.382658591169,npz
3,Unamb,456.19584723255537,npz
4,Amb,581.0977535345991,npz
4,Unamb,447.5620895239021,npz
5,Amb,547.3691909676367,npz
5,Unamb,443.8168521872509,npz
1,Amb,587.0113989181539,npz
1,Unamb,447.87605773333485,npz
2,Amb,582.3019044373822,npz
